DDR11,qiskit_lib_100.qasm,condor.txt,100,31775,66424,43990,245140,394738,372304,109438,0,5.554806709289551,169984
DDR11,qiskit_lib_200.qasm,condor.txt,200,63975,201124,151290,568070,1519414,1469580,439430,0,36.76708436012268,306184
DDR11,qiskit_lib_300.qasm,condor.txt,300,96175,395824,318590,921662,3377263,3300029,993813,0,130.95378017425537,539028
DDR11,qiskit_lib_400.qasm,condor.txt,400,128375,650524,545890,1290293,5955445,5850811,1768307,0,319.02842903137207,862952
DDR11,qiskit_lib_500.qasm,condor.txt,500,160575,965224,833190,1809187,9338824,9206790,2791200,0,651.8807859420776,1302960
DDR11,qiskit_lib_100.qasm,condor.txt,100,31775,66424,43990,245140,394738,372304,109438,1,5.492480039596558,169984
DDR11,qiskit_lib_200.qasm,condor.txt,200,63975,201124,151290,568070,1519414,1469580,439430,1,36.530686140060425,305924
DDR11,qiskit_lib_300.qasm,condor.txt,300,96175,395824,318590,921662,3377263,3300029,993813,1,130.77474570274353,539032
DDR11,qiskit_lib_400.qasm,condor.txt,400,128375,650524,545890,1290293,5955445,5850811,1768307,1,318.70942640304565,863276
DDR11,qiskit_lib_500.qasm,condor.txt,500,160575,965224,833190,1809187,9338824,9206790,2791200,1,654.1009895801544,1302700
DDR11,qiskit_lib_100.qasm,condor.txt,100,31775,66424,43990,235562,379924,357490,104500,2,5.028981447219849,167936
DDR11,qiskit_lib_200.qasm,condor.txt,200,63975,201124,151290,532758,1506475,1456641,435117,2,36.7932813167572,311120
DDR11,qiskit_lib_300.qasm,condor.txt,300,96175,395824,318590,929185,3360631,3283397,988269,2,141.1667776107788,541524
DDR11,qiskit_lib_400.qasm,condor.txt,400,128375,650524,545890,1269403,5969626,5864992,1773034,2,318.9465968608856,857916
DDR11,qiskit_lib_500.qasm,condor.txt,500,160575,965224,833190,1711059,9295309,9163275,2776695,2,644.3373546600342,1306684
DDR11,qiskit_lib_100.qasm,condor.txt,100,31775,66424,43990,251892,412183,389749,115253,3,5.484622001647949,170496
DDR11,qiskit_lib_200.qasm,condor.txt,200,63975,201124,151290,538238,1502368,1452534,433748,3,34.804248571395874,310912
DDR11,qiskit_lib_300.qasm,condor.txt,300,96175,395824,318590,961091,3366832,3289598,990336,3,130.79915738105774,537840
DDR11,qiskit_lib_400.qasm,condor.txt,400,128375,650524,545890,1402029,5987773,5883139,1779083,3,287.65171217918396,866116
DDR11,qiskit_lib_500.qasm,condor.txt,500,160575,965224,833190,1758771,9489304,9357270,2841360,3,643.1762886047363,1324856
DDR11,qiskit_lib_100.qasm,condor.txt,100,31775,66424,43990,242005,403015,380581,112197,4,5.140049457550049,170496
DDR11,qiskit_lib_200.qasm,condor.txt,200,63975,201124,151290,563332,1528597,1478763,442491,4,36.69249725341797,313544
DDR11,qiskit_lib_300.qasm,condor.txt,300,96175,395824,318590,906971,3324415,3247181,976197,4,127.38981628417969,539636
DDR11,qiskit_lib_400.qasm,condor.txt,400,128375,650524,545890,1218489,6025615,5920981,1791697,4,319.34846019744873,851296
DDR11,qiskit_lib_500.qasm,condor.txt,500,160575,965224,833190,1689360,9414394,9282360,2816390,4,664.9258315563202,1300040
DDR11,qiskit_lib_100.qasm,condor.txt,100,31775,66424,43990,232204,389551,367117,107709,5,4.881572008132935,170752
DDR11,qiskit_lib_200.qasm,condor.txt,200,63975,201124,151290,549675,1525030,1475196,441302,5,35.00994825363159,307620
DDR11,qiskit_lib_300.qasm,condor.txt,300,96175,395824,318590,968418,3349750,3272516,984642,5,137.6837477684021,533104
DDR11,qiskit_lib_400.qasm,condor.txt,400,128375,650524,545890,1268317,5911885,5807251,1753787,5,316.39556193351746,863224
DDR11,qiskit_lib_500.qasm,condor.txt,500,160575,965224,833190,1858887,9471538,9339504,2835438,5,687.8214991092682,1290688
DDR11,qiskit_lib_100.qasm,condor.txt,100,31775,66424,43990,237236,388210,365776,107262,6,5.068629741668701,168800
DDR11,qiskit_lib_200.qasm,condor.txt,200,63975,201124,151290,540395,1474447,1424613,424441,6,34.83909273147583,307596
DDR11,qiskit_lib_300.qasm,condor.txt,300,96175,395824,318590,921519,3287551,3210317,963909,6,130.8488929271698,534728
DDR11,qiskit_lib_400.qasm,condor.txt,400,128375,650524,545890,1284390,5919574,5814940,1756350,6,309.23173236846924,861488
DDR11,qiskit_lib_500.qasm,condor.txt,500,160575,965224,833190,1807332,9359890,9227856,2798222,6,636.9516632556915,1294648
DDR11,qiskit_lib_100.qasm,condor.txt,100,31775,66424,43990,245310,391624,369190,108400,7,5.112350702285767,167680
DDR11,qiskit_lib_200.qasm,condor.txt,200,63975,201124,151290,546495,1510921,1461087,436599,7,36.910929918289185,308744
DDR11,qiskit_lib_300.qasm,condor.txt,300,96175,395824,318590,906761,3319630,3242396,974602,7,128.0008397102356,538840
