DDRnc,qiskit_lib_500.qasm,condor.txt,500,26431,965224,833190,171554,9246652,9114618,2760476,11,591.6007287502289,1280004
DDRnc,qiskit_lib_100.qasm,condor.txt,100,5231,66424,43990,24265,395188,372754,109588,12,5.307993650436401,168692
DDRnc,qiskit_lib_200.qasm,condor.txt,200,10531,201124,151290,53802,1512997,1463163,437291,12,36.66647028923035,304884
DDRnc,qiskit_lib_300.qasm,condor.txt,300,15831,395824,318590,85374,3346297,3269063,983491,12,137.24364471435547,538272
DDRnc,qiskit_lib_400.qasm,condor.txt,400,21131,650524,545890,128402,5940334,5835700,1763270,12,313.2371356487274,856988
DDRnc,qiskit_lib_500.qasm,condor.txt,500,26431,965224,833190,184471,9368896,9236862,2801224,12,678.2099606990814,1297920
DDRnc,qiskit_lib_100.qasm,condor.txt,100,5231,66424,43990,25090,405349,382915,112975,13,5.5650315284729,170736
DDRnc,qiskit_lib_200.qasm,condor.txt,200,10531,201124,151290,56546,1549651,1499817,449509,13,41.717519760131836,314728
DDRnc,qiskit_lib_300.qasm,condor.txt,300,15831,395824,318590,92892,3428914,3351680,1011030,13,136.90379214286804,538876
DDRnc,qiskit_lib_400.qasm,condor.txt,400,21131,650524,545890,137493,6029494,5924860,1792990,13,339.2602188587189,861820
DDRnc,qiskit_lib_500.qasm,condor.txt,500,26431,965224,833190,183573,9440620,9308586,2825132,13,669.5536787509918,1247744
DDRnc,qiskit_lib_100.qasm,condor.txt,100,5231,66424,43990,24168,404263,381829,112613,14,5.378350496292114,169712
DDRnc,qiskit_lib_200.qasm,condor.txt,200,10531,201124,151290,55758,1523815,1473981,440897,14,35.60037350654602,305556
DDRnc,qiskit_lib_300.qasm,condor.txt,300,15831,395824,318590,95341,3344779,3267545,982985,14,134.1688051223755,532148
DDRnc,qiskit_lib_400.qasm,condor.txt,400,21131,650524,545890,123035,5937688,5833054,1762388,14,321.2510600090027,871976
DDRnc,qiskit_lib_500.qasm,condor.txt,500,26431,965224,833190,184066,9354295,9222261,2796357,14,652.271253824234,1301252
DDRnc,qiskit_lib_100.qasm,condor.txt,100,5231,66424,43990,25025,405700,383266,113092,15,5.3533430099487305,170740
DDRnc,qiskit_lib_200.qasm,condor.txt,200,10531,201124,151290,56457,1486117,1436283,428331,15,34.34259796142578,305964
DDRnc,qiskit_lib_300.qasm,condor.txt,300,15831,395824,318590,90722,3453313,3376079,1019163,15,132.51832914352417,543636
DDRnc,qiskit_lib_400.qasm,condor.txt,400,21131,650524,545890,132317,6034924,5930290,1794800,15,326.95820140838623,846028
DDRnc,qiskit_lib_500.qasm,condor.txt,500,26431,965224,833190,159229,9423745,9291711,2819507,15,684.8513832092285,1292300
DDRnc,qiskit_lib_100.qasm,condor.txt,100,5231,66424,43990,24540,409330,386896,114302,16,5.703514337539673,168956
DDRnc,qiskit_lib_200.qasm,condor.txt,200,10531,201124,151290,53412,1492318,1442484,430398,16,35.958815813064575,308648
DDRnc,qiskit_lib_300.qasm,condor.txt,300,15831,395824,318590,91366,3403204,3325970,1002460,16,134.66364407539368,537228
DDRnc,qiskit_lib_400.qasm,condor.txt,400,21131,650524,545890,133868,6054973,5950339,1801483,16,306.49439549446106,873844
DDRnc,qiskit_lib_500.qasm,condor.txt,500,26431,965224,833190,165578,9262624,9130590,2765800,16,642.1363787651062,1291784
DDRnc,qiskit_lib_100.qasm,condor.txt,100,5231,66424,43990,24507,407110,384676,113562,17,5.431631565093994,168704
DDRnc,qiskit_lib_200.qasm,condor.txt,200,10531,201124,151290,53827,1515775,1465941,438217,17,35.95085668563843,304316
DDRnc,qiskit_lib_300.qasm,condor.txt,300,15831,395824,318590,96411,3386164,3308930,996780,17,130.55286955833435,535328
DDRnc,qiskit_lib_400.qasm,condor.txt,400,21131,650524,545890,138921,6146158,6041524,1831878,17,343.46197414398193,867420
DDRnc,qiskit_lib_500.qasm,condor.txt,500,26431,965224,833190,166174,9428587,9296553,2821121,17,635.3043720722198,1323012
DDRnc,qiskit_lib_100.qasm,condor.txt,100,5231,66424,43990,24093,389647,367213,107741,18,5.352819919586182,169456
DDRnc,qiskit_lib_200.qasm,condor.txt,200,10531,201124,151290,56975,1537747,1487913,445541,18,39.53342080116272,315240
DDRnc,qiskit_lib_300.qasm,condor.txt,300,15831,395824,318590,91234,3392884,3315650,999020,18,141.00892615318298,537312
DDRnc,qiskit_lib_400.qasm,condor.txt,400,21131,650524,545890,134675,6125077,6020443,1824851,18,299.4404208660126,867716
DDRnc,qiskit_lib_500.qasm,condor.txt,500,26431,965224,833190,169291,9500113,9368079,2844963,18,646.0548739433289,1289620
DDRnc,qiskit_lib_100.qasm,condor.txt,100,5231,66424,43990,24299,393289,370855,108955,19,5.349546194076538,169720
DDRnc,qiskit_lib_200.qasm,condor.txt,200,10531,201124,151290,55824,1518727,1468893,439201,19,37.43855929374695,308348
DDRnc,qiskit_lib_300.qasm,condor.txt,300,15831,395824,318590,92706,3298846,3221612,967674,19,124.84610986709595,532148
DDRnc,qiskit_lib_400.qasm,condor.txt,400,21131,650524,545890,131177,6000991,5896357,1783489,19,308.89361214637756,862476
DDRnc,qiskit_lib_500.qasm,condor.txt,500,26431,965224,833190,170623,9408463,9276429,2814413,19,633.2208080291748,1306632
DDRnc,qiskit_lib_100.qasm,condor.txt,100,5231,66424,43990,23681,394183,371749,109253,20,5.55715537071228,168692
DDRnc,qiskit_lib_200.qasm,condor.txt,200,10531,201124,151290,54330,1496800,1446966,431892,20,36.495118379592896,310060
DDRnc,qiskit_lib_300.qasm,condor.txt,300,15831,395824,318590,90814,3336886,3259652,980354,20,132.39933586120605,543972
DDRnc,qiskit_lib_400.qasm,condor.txt,400,21131,650524,545890,133370,6030079,5925445,1793185,20,335.03079199790955,864832
DDRnc,qiskit_lib_500.qasm,condor.txt,500,26431,965224,833190,154637,9394330,9262296,2809702,20,669.4234476089478,1282176
DDRnc,qiskit_lib_100.qasm,condor.txt,100,5231,66424,43990,23982,397852,375418,110476,21,5.51799201965332,170224
DDRnc,qiskit_lib_200.qasm,condor.txt,200,10531,201124,151290,55548,1533862,1484028,444246,21,39.808775901794434,313752
DDRnc,qiskit_lib_300.qasm,condor.txt,300,15831,395824,318590,84793,3323458,3246224,975878,21,132.51218104362488,537780
DDRnc,qiskit_lib_400.qasm,condor.txt,400,21131,650524,545890,122722,5957911,5853277,1769129,21,326.6640594005585,851504
DDRnc,qiskit_lib_500.qasm,condor.txt,500,26431,965224,833190,165982,9330643,9198609,2788473,21,662.1776328086853,1291260
DDRnc,qiskit_lib_100.qasm,condor.txt,100,5231,66424,43990,24293,405637,383203,113071,22,5.767963171005249,171512
DDRnc,qiskit_lib_200.qasm,condor.txt,200,10531,201124,151290,55716,1517938,1468104,438938,22,39.600659132003784,308160
DDRnc,qiskit_lib_300.qasm,condor.txt,300,15831,395824,318590,91944,3400816,3323582,1001664,22,134.57547640800476,539144
DDRnc,qiskit_lib_400.qasm,condor.txt,400,21131,650524,545890,127513,6014878,5910244,1788118,22,306.8887276649475,878704
DDRnc,qiskit_lib_500.qasm,condor.txt,500,26431,965224,833190,171477,9376648,9244614,2803808,22,638.1117208003998,1292296
DDRnc,qiskit_lib_100.qasm,condor.txt,100,5231,66424,43990,24541,405511,383077,113029,23,5.316802263259888,169976
DDRnc,qiskit_lib_200.qasm,condor.txt,200,10531,201124,151290,56217,1557853,1508019,452243,23,38.63515567779541,314236
DDRnc,qiskit_lib_300.qasm,condor.txt,300,15831,395824,318590,92642,3384676,3307442,996284,23,130.35922145843506,543420
DDRnc,qiskit_lib_400.qasm,condor.txt,400,21131,650524,545890,135976,6022135,5917501,1790537,23,325.4341504573822,862444
DDRnc,qiskit_lib_500.qasm,condor.txt,500,26431,965224,833190,179258,9437134,9305100,2823970,23,627.9221949577332,1311240
DDRnc,qiskit_lib_100.qasm,condor.txt,100,5231,66424,43990,24283,393442,371008,109006,24,5.18847393989563,170736
DDRnc,qiskit_lib_200.qasm,condor.txt,200,10531,201124,151290,54727,1494115,1444281,430997,24,38.34158205986023,302920
